-0.77158,-0.98647
-0.9829,-1.1083
0.95623,0.92963
-1.0636,-1.089
-0.98182,-1.0221
0.93421,0.98686
-1.0537,-1.0184
-1.012,-0.9357
-0.96905,-0.86781
-1.0254,-1.1117
1.0266,0.79623
0.87272,0.9138
-0.93414,-1.0707
-1.1121,-1.0258
0.9995,0.8565
-1.0669,-1.0562
0.93048,0.99603
0.87796,0.97703
-0.9494,-0.89654
0.98618,0.87264
0.91085,0.96787
-0.96039,-0.99767
-1.0302,-1.0224
0.8832,0.95608
1.047,0.94378
-0.9646,-0.90153
-1.0327,-0.95958
0.98234,1.0344
0.90228,1.0654
-0.98573,-1.2844
-1.0527,-1.0082
1.0045,0.99135
0.90707,1.1749
-1.0589,-0.88285
0.83065,1.0253
-1.033,-0.90306
0.91832,1.0115
-1.0223,-0.95355
-1.2391,-1.0444
1.026,1.0467
-1.1231,-0.94206
-1.1596,-1.0409
1.1483,1.0302
0.96381,1.0542
-0.96798,-0.99746
1.1434,1.007
-0.95173,-0.94554
-1.0117,-1.1096
-1.0644,-1.0943
-1.1161,-0.87932
-0.92419,-1.0938
0.97925,0.98245
0.95131,1.0575
-1.0613,-0.87574
-1.1491,-1.0224
0.9243,0.94325
1.0497,1.059
1.0471,0.93826
1.1376,0.91035
1.1493,0.83779
-1.0517,-0.87737
1.1572,0.96077
-1.1032,-1.1486
0.97459,1.0176
1.0173,0.85769
1.0313,1.281
-0.97012,-1.0777
-0.99954,-0.88054
0.92343,0.89139
-1.0645,-1.0752
-1.193,-1.0836
-0.99567,-1.0581
1.1081,1.0282
-0.96081,-0.88596
-0.86596,-0.94387
0.95406,1.0328
-0.74636,-0.93406
0.71039,1.2051
-1.0763,-1.0872
-1.1022,-1.0827
-1.0214,-1.0761
1.0292,0.8927
1.0083,1.0201
1.1443,1.1553
0.94461,0.90712
-0.98677,-0.94421
-1.1234,-0.93665
-0.97548,-0.96815
1.097,1.0951
0.93,1.1538
-1.0579,-0.83126
0.81264,0.92845
0.88964,0.84118
-0.82151,-0.9105
0.99852,1.0258
-1.065,-1.0119
0.94894,0.92556
-0.85946,-1.0443
-1.133,-0.78315
1.0146,0.99148
-1.0038,-1.0461
-1.1195,-0.87134
-1.0404,-1.0282
-0.99365,-0.86248
-1.1031,-1.0376
1.0432,0.98402
-1.1357,-0.87188
1.054,1.0623
0.98167,0.99207
0.86323,0.96458
-0.90559,-0.81646
0.9769,1.0493
0.94652,1.1042
-0.99658,-1.0585
1.095,1.0238
0.89482,1.1115
-1.0502,-1.0226
0.98126,1.0396
0.77871,1.1574
1.013,0.93815
1.0579,0.81489
1.0727,0.96988
0.89075,1.0824
0.97506,0.95403
-0.9545,-1.0572
0.98764,1.1528
0.83718,1.0228
-0.9759,-1.0539
1.073,0.89093
1.1275,1.1398
-0.95454,-1.0149
-0.99949,-1.0814
1.0929,1.0665
-1.0467,-0.8717
-1.1123,-0.98841
0.92626,1.1218
-1.2413,-1.0173
0.83909,0.92846
-1.096,-0.91263
-0.84654,-1.116
-0.98368,-0.91277
0.89467,1.0116
1.0859,0.94449
-1.2505,-1.0125
1.0106,1.0107
-0.84496,-0.88266
0.93961,0.93448
-0.99161,-1.1255
0.84042,0.91454
-0.94479,-0.91366
-1.0097,-0.94018
1.0223,0.91764
0.75142,1.0165
1.1143,0.94579
0.8954,0.85654
-0.83496,-0.9552
1.0782,0.92125
-1.0765,-1.0442
-1.0125,-1.0339
-0.84606,-1.1068
0.8941,1.0068
-1.1662,-1.0167
-1.0739,-1.0627
1.2005,1.1013
-1.0596,-0.92831
-0.99862,-0.91378
-0.82329,-0.82504
-1.1959,-0.93998
0.99308,1.0667
1.1027,0.84386
1.0637,1.0953
0.86842,0.9287
1.0035,0.91853
-1.038,-1.0556
-1.0428,-1.0612
1.134,1.1004
-0.72076,-0.89226
-0.94111,-0.98424
1.0559,0.99619
-1.1369,-0.9729
-1.0467,-0.98638
-1.032,-1.0987
0.808,0.99738
1.0115,0.99365
1.0044,0.91146
1.0342,0.91834
0.82052,0.82496
-0.96882,-0.85756
1.0324,1.0076
0.9197,1.107
0.94139,0.98994
-1.118,-0.86712
-0.74399,-0.9389
-1.0071,-0.89867
-1.009,-0.89888
-0.98199,-0.92467
1.0167,1.0337
0.95765,0.9226
0.91122,1.0645
1.1142,0.90657
-1.0505,-1.0329
-1.1414,-0.93833
1.1713,1.0746
0.88086,0.80196
0.83289,1.0543
1.0289,0.92027
-0.93632,-0.8902
-1.3123,-1.0314
1.1921,1.0655
0.87964,0.96871
1.0118,0.99217
-0.91927,-0.76146
1.1302,0.89735
1.0065,0.8732
1.0745,0.9548
0.93025,0.93224
-1.0852,-0.99092
-0.90282,-1.0659
-1.1597,-1.0082
-0.98598,-0.99611
1.2002,0.95561
-0.98755,-1.2134
-0.97288,-0.99402
-1.1945,-0.79781
1.102,1.0342
0.98234,1.1046
-0.94629,-0.79942
-1.0427,-0.97776
-0.92664,-0.91431
0.88054,0.86614
1.1516,1.0411
0.93242,0.95438
1.0097,1.0444
1.0238,0.84204
1.0768,1.045
1.0255,1.0917
0.94748,0.83453
-0.94382,-0.97917
-1.0214,-1.0846
-0.97612,-0.92413
0.79932,1.1666
1.0551,0.74745
1.0112,1.0916
-0.98038,-1.1161
-0.95009,-1.0803
1.0102,0.89489
-0.89235,-1.0658
0.97693,0.9163
0.99577,0.93265
0.95702,1.0747
-1.0264,-0.97898
0.96563,1.0863
0.94921,0.97032
-1.1806,-0.71795
-1.1335,-1.0175
1.1514,1.1188
-1.026,-1.0012
-1.22,-0.9047
-1.1281,-1.1052
-0.92889,-1.0185
-1.0391,-1.0736
-1.0235,-1.0019
0.86353,1.0142
0.98877,1.1784
-0.94535,-1.0247
-0.7441,-0.95306
1.1104,1.0171
-1.051,-1.2093
-1.1028,-1.0184
-1.1369,-0.93391
0.93629,0.92106
-0.84904,-0.91404
-1.1514,-0.71045
0.92649,1.0562
0.9781,0.95204
-1.0621,-1.0367
-1.0551,-0.91116
1.1205,0.84245
1.0604,1.0685
-1.1464,-1.0063
0.97916,0.91611
1.0505,1.0719
-1.0395,-1.0048
-0.91522,-1.0455
-1.0624,-1.0817
0.95229,0.96467
1.0757,1.075
1.0169,0.93303
-1.0955,-0.94401
0.9749,1.1005
0.76666,0.91042
0.9625,0.96514
0.92403,1.2016
-1.0145,-1.054
-0.83872,-0.88724
-0.98015,-0.83598
-1.123,-0.94948
-1.0614,-1.1716
-1.0564,-0.903
1.0674,0.98095
